Date,Open,High,Low,Close,Adj Close,Volume
2019-07-24,37.500000,37.750000,37.130001,37.349998,35.408230,14689500
2019-07-25,37.650002,37.650002,35.980000,36.200001,34.318024,22380700
2019-07-26,36.480000,37.080002,36.009998,36.849998,34.934227,23826000
2019-07-29,36.759998,37.270000,36.450001,37.000000,35.076435,20228700
2019-07-30,36.799999,36.799999,35.660000,35.770000,33.910381,44206600
2019-07-31,35.740002,35.779999,34.700001,34.820000,33.009773,35542000
2019-08-01,35.209999,36.119999,34.880001,34.880001,33.080891,32801400
2019-08-02,35.000000,35.200001,34.580002,34.930000,33.128319,27808000
2019-08-05,34.200001,34.720001,34.040001,34.450001,32.673077,21294600
2019-08-06,34.939999,35.490002,34.799999,35.490002,33.659443,17746200
2019-08-07,35.070000,36.799999,34.959999,36.799999,34.901867,32065800
2019-08-08,37.000000,37.349998,36.669998,37.000000,35.091541,30196800
2019-08-09,36.990002,37.000000,36.349998,36.720001,34.825993,11884800
2019-08-12,36.000000,36.040001,35.189999,35.200001,33.384392,20246800
2019-08-13,35.180000,36.119999,35.119999,35.889999,34.038795,13635000
2019-08-14,35.400002,35.570000,35.020000,35.099998,33.289543,20769200
2019-08-15,35.480000,35.480000,34.810001,35.000000,33.194702,19086500
2019-08-16,34.799999,34.860001,34.130001,34.349998,33.096046,14343000
2019-08-19,34.650002,34.869999,33.910000,34.200001,32.951519,22628600
2019-08-20,34.369999,34.450001,33.549999,33.820000,32.585396,17302100
2019-08-21,34.189999,34.340000,33.759998,34.080002,32.835915,19548800
2019-08-22,34.150002,34.330002,33.500000,33.540001,32.315620,13552000
2019-08-23,33.090000,33.900002,32.930000,33.150002,31.939856,26285900
2019-08-26,33.410000,33.430000,32.689999,33.139999,31.930220,17811500
2019-08-27,33.150002,33.930000,33.080002,33.529999,32.305981,28587300
2019-08-28,33.220001,34.090000,33.160000,33.910000,32.672112,14492900
2019-08-29,34.049999,34.470001,33.540001,34.090000,32.845535,16919500
2019-08-30,34.529999,34.560001,33.779999,33.939999,32.701023,25311700
2019-09-02,33.900002,34.189999,33.500000,33.500000,32.291348,8366100
2019-09-03,33.509998,33.810001,32.770000,32.860001,31.674433,19116300
2019-09-04,33.279999,33.310001,32.810001,33.090000,31.896133,15409600
2019-09-05,33.419998,34.660000,33.389999,34.029999,32.802212,42036200
2019-09-06,34.250000,35.230000,34.250000,35.169998,33.901093,21399400
2019-09-09,35.369999,36.299999,35.360001,36.029999,34.730057,34847900
2019-09-10,36.110001,36.290001,35.090000,35.330002,34.055325,22274700
2019-09-11,35.509998,35.680000,34.990002,35.169998,33.901093,16367700
2019-09-12,35.500000,35.599998,35.150002,35.389999,34.113152,13645700
2019-09-13,35.509998,36.410000,35.509998,35.869999,34.575832,25083000
2019-09-16,35.529999,35.619999,34.910000,35.230000,33.958931,20161300
2019-09-17,34.900002,35.450001,34.869999,35.360001,34.084244,12250100
2019-09-18,35.369999,35.639999,34.830002,35.250000,33.978207,13316300
2019-09-19,35.540001,35.830002,34.520000,34.660000,33.409492,17989000
2019-09-20,34.880001,35.099998,34.619999,34.750000,33.496243,32900200
2019-09-23,34.700001,34.720001,34.200001,34.639999,33.390209,13212100
2019-09-24,34.820000,34.889999,34.110001,34.279999,33.043209,10497600
2019-09-25,34.189999,34.919998,34.049999,34.680000,33.428776,14271700
2019-09-26,34.880001,35.700001,34.599998,35.680000,34.392689,18669400
2019-09-27,35.590000,35.639999,34.970001,35.529999,34.248100,16175900
2019-09-30,35.549999,35.790001,35.029999,35.029999,33.766144,15985400
2019-10-01,35.220001,35.310001,34.200001,34.220001,32.999500,17096300
2019-10-02,33.849998,33.939999,33.119999,33.279999,32.093025,23731200
2019-10-03,33.240002,33.599998,32.849998,33.290001,32.102680,21920200
2019-10-04,33.230000,33.500000,32.770000,33.450001,32.256958,25181500
2019-10-07,33.290001,33.639999,32.779999,32.830002,31.659073,15574100
2019-10-08,33.119999,33.270000,32.560001,32.689999,31.524065,14886100
2019-10-09,32.990002,33.439999,32.630001,33.209999,32.025524,12442900
2019-10-10,33.099998,33.560001,33.009998,33.450001,32.256958,10893700
2019-10-11,33.599998,34.279999,33.590000,33.880001,32.671623,19970500
2019-10-14,33.810001,34.540001,33.720001,34.450001,33.221298,10268800
2019-10-15,34.480000,34.639999,34.189999,34.369999,33.144150,15976800
2019-10-16,34.470001,34.980000,33.830002,34.860001,33.616676,17662300
2019-10-17,34.849998,35.130001,34.320000,34.650002,33.414165,17054300
2019-10-18,34.619999,34.619999,34.150002,34.240002,33.018784,11418100
2019-10-21,34.259998,34.869999,33.990002,34.799999,33.558807,16378000
2019-10-22,34.770000,35.889999,34.669998,35.880001,34.600296,35538100
2019-10-23,35.590000,36.750000,35.509998,36.389999,35.092110,34380200
2019-10-24,36.459999,36.830002,36.130001,36.560001,35.256039,27250700
2019-10-25,36.549999,37.130001,36.340000,36.799999,35.487473,18955500
2019-10-28,36.650002,37.529999,36.529999,37.299999,35.969643,20976400
2019-10-29,37.090000,37.230000,36.570000,36.639999,35.333179,16557800
2019-10-30,36.470001,37.000000,35.910000,36.869999,35.554993,23575800
2019-10-31,36.299999,36.669998,35.680000,36.230000,34.937805,26038300
2019-11-01,36.660000,36.910000,35.910000,36.349998,35.068047,18958400
2019-11-04,36.450001,36.750000,36.240002,36.470001,35.183815,10065400
2019-11-05,37.639999,37.990002,36.799999,37.099998,35.791595,46982800
2019-11-06,37.099998,37.360001,36.570000,36.599998,35.309227,19030900
2019-11-07,36.779999,36.950001,36.570000,36.820000,35.521465,15689500
2019-11-08,36.360001,36.779999,36.020000,36.270000,34.990868,15088000
2019-11-11,36.200001,36.799999,35.900002,36.430000,35.145218,17480000
2019-11-12,36.020000,36.290001,35.430000,35.810001,34.547100,19644000
2019-11-13,35.669998,35.840000,35.180000,35.450001,34.199799,17688000
2019-11-14,35.500000,35.790001,35.160000,35.680000,34.421677,14012300
2019-11-18,36.000000,36.200001,35.480000,35.520000,34.267323,13345400
2019-11-19,35.500000,35.599998,34.849998,35.130001,33.891079,17887600
2019-11-21,35.130001,35.500000,35.029999,35.490002,34.238377,26063800
2019-11-22,35.259998,35.830002,35.209999,35.730000,34.469921,16433000
2019-11-25,35.790001,35.900002,35.009998,35.220001,33.977898,15202500
2019-11-26,35.000000,35.090000,34.349998,34.500000,33.283291,26176400
2019-11-27,34.700001,34.930000,34.259998,34.700001,33.476238,19366600
2019-11-28,34.450001,34.700001,34.020000,34.599998,33.379768,15850200
2019-11-29,34.669998,34.830002,34.299999,34.799999,33.572712,16530900
2019-12-02,34.919998,35.520000,34.840000,35.279999,34.050468,16447900
2019-12-03,35.590000,35.709999,34.910000,35.290001,34.060116,15999200
2019-12-04,35.389999,36.570000,35.299999,36.560001,35.285851,34060300
2019-12-05,36.369999,37.070000,36.299999,36.509998,35.237602,29077100
2019-12-06,36.500000,36.680000,35.849998,35.849998,34.600601,28794200
2019-12-09,36.000000,36.880001,35.770000,36.549999,35.276196,26700900
2019-12-10,36.549999,36.770000,35.779999,36.020000,34.764687,21527300
2019-12-11,36.500000,36.669998,35.560001,35.599998,34.359306,37043600
2019-12-12,35.950001,36.090000,35.349998,35.590000,34.349667,23355500
2019-12-13,35.799999,36.369999,35.349998,36.310001,35.081593,27255500
2019-12-16,36.439999,36.639999,35.480000,35.480000,34.279659,21663700
2019-12-17,35.750000,36.279999,35.540001,36.020000,34.801399,19250800
2019-12-18,35.919998,36.750000,35.730000,36.480000,35.245838,40451900
2019-12-19,36.160000,36.709999,36.110001,36.660000,35.419750,22053300
2019-12-20,36.630001,36.700001,36.299999,36.500000,35.265171,24863500
2019-12-23,36.500000,36.840000,36.310001,36.840000,35.593655,11691500
