Date,Open,High,Low,Close,Adj Close,Volume
2020-05-27,6.253000,6.390000,6.173000,6.356000,5.532782,14345000
2020-05-28,6.379000,6.417000,6.194000,6.334000,5.513631,13502000
2020-05-29,6.360000,6.614000,6.156000,6.330000,5.510149,136966000
2020-06-01,6.329000,6.510000,6.202000,6.229000,5.422231,15311000
2020-06-02,6.300000,6.488000,6.215000,6.455000,5.618959,20446000
2020-06-03,6.510000,6.695000,6.472000,6.557000,5.707749,17496000
2020-06-04,6.585000,6.636000,6.420000,6.529000,5.683375,9732000
2020-06-05,6.610000,6.621000,6.400000,6.400000,5.571083,11106000
2020-06-08,6.442000,6.810000,6.442000,6.800000,5.919276,10904000
2020-06-09,6.689000,6.802000,6.600000,6.714000,5.844415,12885000
2020-06-10,6.742000,6.762000,6.485000,6.562000,5.712101,11409000
2020-06-12,6.336000,6.523000,6.306000,6.436000,5.602420,8933000
2020-06-15,6.343000,6.408000,6.213000,6.339000,5.517983,6439000
2020-06-16,6.499000,6.533000,6.375000,6.471000,5.632887,13057000
2020-06-17,6.488000,6.720000,6.463000,6.577000,5.725159,7510000
2020-06-18,6.512000,6.679000,6.512000,6.544000,5.696433,6713000
2020-06-19,6.610000,6.693000,6.560000,6.590000,5.736475,12924000
2020-06-22,6.600000,6.678000,6.465000,6.523000,5.678152,4747000
2020-06-23,6.590000,6.605000,6.309000,6.322000,5.503185,12015000
2020-06-24,6.362000,6.395000,6.155000,6.178000,5.377836,8920000
2020-06-25,6.181000,6.300000,6.166000,6.198000,5.395246,6882000
2020-06-26,6.201000,6.220000,6.057000,6.057000,5.272508,7693000
2020-06-29,6.072000,6.180000,6.048000,6.138000,5.343017,5991000
2020-06-30,6.101000,6.175000,6.071000,6.082000,5.294270,11635000
2020-07-01,6.178000,6.229000,6.086000,6.086000,5.297752,16482000
2020-07-02,6.186000,6.195000,5.865000,5.865000,5.105375,29633000
2020-07-03,5.889000,6.115000,5.889000,6.115000,5.322996,7677000
2020-07-06,6.173000,6.264000,6.111000,6.259000,5.448345,10177000
2020-07-07,6.254000,6.254000,6.110000,6.160000,5.362167,10928000
2020-07-08,6.161000,6.262000,6.136000,6.262000,5.450956,13285000
2020-07-09,6.279000,6.355000,6.135000,6.135000,5.340406,7740000
2020-07-10,6.110000,6.158000,6.052000,6.052000,5.268156,6657000
2020-07-13,6.100000,6.136000,5.978000,5.983000,5.208092,9033000
2020-07-14,5.994000,6.095000,5.938000,5.985000,5.209833,10132000
2020-07-15,5.995000,6.181000,5.979000,6.181000,5.380448,10829000
2020-07-16,6.180000,6.185000,5.995000,6.110000,5.318644,9261000
2020-07-17,6.168000,6.453000,6.110000,6.367000,5.542357,14941000
2020-07-20,6.361000,6.485000,6.254000,6.273000,5.460532,11519000
2020-07-21,6.335000,6.335000,6.118000,6.164000,5.365650,12471000
2020-07-22,6.175000,6.258000,6.113000,6.258000,5.447474,13219000
2020-07-23,6.266000,6.350000,6.255000,6.340000,5.518854,10921000
2020-07-24,6.304000,6.326000,6.199000,6.303000,5.486646,9194000
2020-07-27,6.280000,6.541000,6.203000,6.510000,5.666836,15131000
2020-07-28,6.511000,6.586000,6.468000,6.586000,5.732993,11310000
2020-07-29,6.604000,6.606000,6.438000,6.516000,5.672059,15589000
2020-07-30,6.461000,6.734000,6.450000,6.734000,5.861824,10623000
2020-07-31,6.735000,6.735000,6.546000,6.638000,5.778258,12913000
2020-08-03,6.746000,6.779000,6.315000,6.315000,5.497093,19085000
2020-08-04,6.270000,6.318000,6.056000,6.064000,5.278601,14536000
2020-08-05,6.152000,6.175000,6.001000,6.036000,5.254227,9163000
2020-08-06,6.078000,6.349000,6.033000,6.349000,5.526689,14187000
2020-08-07,6.274000,6.329000,6.125000,6.150000,5.353463,12871000
2020-08-10,6.181000,6.210000,6.090000,6.144000,5.348240,9427000
2020-08-11,6.180000,6.225000,6.029000,6.029000,5.248134,11494000
2020-08-12,6.051000,6.109000,5.954000,6.017000,5.237689,10449000
2020-08-13,6.017000,6.080000,5.914000,5.946000,5.175885,14971000
2020-08-14,6.008000,6.146000,5.841000,6.083000,5.295141,14399000
2020-08-17,6.105000,6.149000,5.893000,6.007000,5.228984,9688000
2020-08-18,6.110000,6.135000,5.996000,6.135000,5.340406,7866000
2020-08-19,6.125000,6.199000,6.026000,6.106000,5.315162,9330000
2020-08-20,5.999000,6.113000,5.951000,6.030000,5.249005,9597000
2020-08-21,6.031000,6.295000,6.026000,6.232000,5.424842,12534000
2020-08-24,6.281000,6.365000,6.257000,6.350000,5.527559,7250000
2020-08-25,6.359000,6.552000,6.312000,6.551000,5.702526,13365000
2020-08-26,6.550000,6.605000,6.386000,6.423000,5.591104,12168000
2020-08-27,6.361000,6.496000,6.340000,6.411000,5.580658,9392000
2020-08-28,6.425000,6.545000,6.388000,6.420000,5.588492,13453000
2020-08-31,6.449000,6.449000,6.178000,6.178000,5.377836,15868000
2020-09-01,6.264000,6.340000,6.224000,6.328000,5.508409,12680000
2020-09-02,6.369000,6.422000,6.270000,6.422000,5.590233,8260000
2020-09-03,6.419000,6.543000,6.272000,6.315000,5.497093,10217000
2020-09-04,6.366000,6.404000,6.251000,6.396000,5.567601,8504000
2020-09-08,6.350000,6.464000,6.291000,6.434000,5.600680,8294000
2020-09-09,6.434000,6.750000,6.434000,6.629000,5.770423,13806000
2020-09-10,6.659000,6.726000,6.424000,6.462000,5.625052,11596000
2020-09-11,6.509000,6.509000,6.262000,6.329000,5.509279,12580000
2020-09-14,6.365000,6.477000,6.308000,6.456000,5.619830,9393000
2020-09-15,6.456000,6.563000,6.442000,6.501000,5.659002,7273000
